requests,timestamp,encryptionTime_s,cpuUserDelta_s,cpuSystemDelta_s,rss_MB,heapTotal_MB,heapUsed_MB,external_MB
200,2025-02-25T17:07:21.165Z,1.197,1.227832,0.102079,370.29296875,153.6875,120.45225524902344,45.952059745788574
200,2025-02-25T17:07:21.170Z,1.202,1.233042,0.102079,370.80859375,154.10546875,121.29545593261719,46.46751117706299
200,2025-02-25T17:07:21.176Z,1.208,1.238765,0.102079,371.32421875,154.5234375,122.08292388916016,46.9829044342041
200,2025-02-25T17:07:21.182Z,1.214,1.244246,0.102079,371.83984375,154.94140625,122.92540740966797,47.43570137023926
200,2025-02-25T17:07:21.187Z,1.219,1.249071,0.102079,372.09765625,155.359375,123.78443145751953,47.95132637023926
200,2025-02-25T17:07:21.194Z,1.225,1.255883,0.102079,364.7890625,147.8359375,108.67982482910156,47.71340751647949
200,2025-02-25T17:07:21.199Z,1.23,1.261252,0.102079,365.04296875,148.25390625,109.49820709228516,48.16656303405762
200,2025-02-25T17:07:21.204Z,1.235,1.266156,0.102079,365.55859375,148.671875,110.28617858886719,48.682114601135254
200,2025-02-25T17:07:21.210Z,1.241,1.271639,0.102079,366.07421875,149.08984375,111.12922668457031,49.197665214538574
200,2025-02-25T17:07:21.215Z,1.246,1.276517,0.102079,366.58984375,149.5078125,111.97180938720703,49.65060806274414
200,2025-02-25T17:07:21.220Z,1.251,1.281429,0.102079,367.10546875,149.92578125,112.75949096679688,50.16598892211914
200,2025-02-25T17:07:21.226Z,1.256,1.286646,0.102079,367.36328125,150.34375,113.60204315185547,50.61892509460449
200,2025-02-25T17:07:21.231Z,1.262,1.292253,0.102079,367.87890625,150.76171875,114.44548797607422,51.13460922241211
200,2025-02-25T17:07:21.237Z,1.268,1.297655,0.102079,368.39453125,151.1796875,115.23300170898438,51.65005111694336
200,2025-02-25T17:07:21.243Z,1.274,1.303204,0.102079,368.91015625,151.59765625,116.07556915283203,52.10295867919922
200,2025-02-25T17:07:21.248Z,1.279,1.308193,0.102079,369.16796875,152.015625,116.91883087158203,52.61842346191406
200,2025-02-25T17:07:21.254Z,1.285,1.313693,0.102079,369.68359375,152.43359375,117.70636749267578,53.13386344909668
200,2025-02-25T17:07:21.259Z,1.29,1.318598,0.102079,370.19921875,152.8515625,118.54911804199219,53.5869197845459
200,2025-02-25T17:07:21.264Z,1.294,1.323512,0.102079,370.71484375,153.26953125,119.39232635498047,54.102356910705566
200,2025-02-25T17:07:21.270Z,1.3,1.323452,0.107969,371.23046875,153.6875,120.18000793457031,54.61799716949463
200,2025-02-25T17:07:21.275Z,1.305,1.325219,0.111352,371.48828125,154.10546875,121.02287292480469,55.07124710083008
200,2025-02-25T17:07:21.281Z,1.311,1.330483,0.111355,372.00390625,154.5234375,121.8661880493164,55.586758613586426
200,2025-02-25T17:07:21.286Z,1.316,1.335649,0.111423,372.51953125,154.94140625,122.65328216552734,56.03958320617676
200,2025-02-25T17:07:21.292Z,1.322,1.341307,0.111426,373.03515625,155.359375,123.49626922607422,56.55478763580322
200,2025-02-25T17:07:21.298Z,1.328,1.346799,0.111426,373.29296875,155.77734375,124.33924102783203,57.070292472839355
200,2025-02-25T17:07:21.303Z,1.333,1.352061,0.111426,373.80859375,156.1953125,125.12661743164062,57.523390769958496
200,2025-02-25T17:07:21.309Z,1.339,1.357666,0.111426,374.32421875,156.61328125,125.96990966796875,58.03883647918701
200,2025-02-25T17:07:21.316Z,1.346,1.363881,0.111426,374.83984375,157.03125,126.8128433227539,58.554320335388184
200,2025-02-25T17:07:21.321Z,1.351,1.369068,0.111426,375.09765625,157.44921875,127.60010528564453,59.0073938369751
200,2025-02-25T17:07:21.326Z,1.356,1.374235,0.111426,375.61328125,157.8671875,128.44353485107422,59.52310371398926
200,2025-02-25T17:07:21.332Z,1.361,1.379116,0.111426,376.12890625,158.28515625,129.28639221191406,60.03853797912598
200,2025-02-25T17:07:21.339Z,1.367,1.385824,0.111426,366.23828125,148.25390625,109.24224853515625,59.46065044403076
200,2025-02-25T17:07:21.344Z,1.373,1.391093,0.111426,366.4921875,148.671875,110.05400848388672,59.9761438369751
200,2025-02-25T17:07:21.350Z,1.379,1.396353,0.111426,367.265625,149.08984375,110.84119415283203,60.429067611694336
200,2025-02-25T17:07:21.355Z,1.384,1.401356,0.111426,368.0390625,149.5078125,111.68449401855469,60.94468688964844
200,2025-02-25T17:07:21.360Z,1.388,1.400946,0.116601,368.8125,149.92578125,112.52737426757812,61.46016788482666
200,2025-02-25T17:07:21.366Z,1.393,1.397225,0.121155,369.84375,150.34375,113.31454467773438,61.91313457489014
200,2025-02-25T17:07:21.371Z,1.397,1.402365,0.121122,370.6171875,150.76171875,114.15753936767578,62.42836856842041
200,2025-02-25T17:07:21.376Z,1.402,1.408168,0.121259,371.6484375,151.1796875,115.0025863647461,62.94378662109375
200,2025-02-25T17:07:21.382Z,1.408,1.413357,0.121242,372.421875,151.59765625,115.78960418701172,63.396629333496094
200,2025-02-25T17:07:21.388Z,1.414,1.419023,0.121225,373.1953125,152.015625,116.63297271728516,63.91226673126221
200,2025-02-25T17:07:21.393Z,1.419,1.424226,0.121207,374.2265625,152.43359375,117.47598266601562,64.42784786224365
200,2025-02-25T17:07:21.401Z,1.426,1.43116,0.121172,375,152.8515625,118.26311492919922,64.88066482543945
200,2025-02-25T17:07:21.406Z,1.431,1.436199,0.121145,376.03125,153.26953125,119.1064224243164,65.39616870880127
200,2025-02-25T17:07:22.080Z,2.101,2.02381,0.16039,491.359375,334.390625,300.11124420166016,26.279428482055664
200,2025-02-25T17:07:22.085Z,2.106,2.028175,0.160898,491.6171875,335.05859375,301.11559295654297,26.73233413696289
200,2025-02-25T17:07:22.090Z,2.11,2.032499,0.160899,492.1328125,335.4765625,301.95726776123047,27.185413360595703
200,2025-02-25T17:07:22.094Z,2.114,2.036841,0.160899,492.390625,335.89453125,302.7996826171875,27.638381004333496
200,2025-02-25T17:07:22.101Z,2.12,2.042758,0.160899,492.90625,336.3125,303.58826446533203,28.091402053833008
200,2025-02-25T17:07:22.108Z,2.128,2.058775,0.161054,493.421875,336.73046875,304.4303436279297,28.544501304626465
200,2025-02-25T17:07:22.119Z,2.139,2.072019,0.161426,365.5234375,59.8359375,18.603683471679688,22.916046142578125
200,2025-02-25T17:07:22.125Z,2.144,2.077308,0.162019,366.0390625,60.25390625,19.39183807373047,23.369056701660156
200,2025-02-25T17:07:22.132Z,2.151,2.083678,0.162022,366.296875,60.671875,20.23426055908203,23.822050094604492
200,2025-02-25T17:07:22.139Z,2.158,2.090568,0.162022,366.8125,61.08984375,21.07830810546875,24.275129318237305
200,2025-02-25T17:07:22.144Z,2.163,2.095296,0.162022,367.328125,61.5078125,21.864784240722656,24.728103637695312
200,2025-02-25T17:07:22.149Z,2.168,2.10024,0.162022,367.5859375,61.92578125,22.707679748535156,25.18107032775879
200,2025-02-25T17:07:22.154Z,2.173,2.105236,0.162022,368.1015625,62.34375,23.550674438476562,25.634154319763184
200,2025-02-25T17:07:22.160Z,2.179,2.110456,0.162022,368.359375,62.76171875,24.34014129638672,26.08711338043213
200,2025-02-25T17:07:22.165Z,2.183,2.115104,0.162022,368.875,63.1796875,25.180992126464844,26.540005683898926
200,2025-02-25T17:07:22.170Z,2.188,2.120359,0.162022,369.390625,63.59765625,26.023788452148438,26.992876052856445
200,2025-02-25T17:07:22.176Z,2.194,2.125773,0.162022,369.6484375,64.015625,26.811325073242188,27.445863723754883
200,2025-02-25T17:07:22.181Z,2.199,2.130759,0.162022,370.1640625,64.43359375,27.654129028320312,27.898714065551758
200,2025-02-25T17:07:22.186Z,2.204,2.135936,0.162044,370.6796875,64.8515625,28.497039794921875,28.351720809936523
200,2025-02-25T17:07:22.193Z,2.211,2.142192,0.162047,370.9375,65.26953125,29.28455352783203,28.804682731628418
200,2025-02-25T17:07:22.198Z,2.216,2.145607,0.161924,371.453125,65.6875,30.127532958984375,29.257692337036133
200,2025-02-25T17:07:22.203Z,2.22,2.144982,0.161164,371.7109375,66.10546875,30.970420837402344,29.710655212402344
200,2025-02-25T17:07:22.208Z,2.225,2.149787,0.161148,372.2265625,66.5234375,31.761978149414062,30.163742065429688
200,2025-02-25T17:07:22.213Z,2.23,2.154522,0.161135,372.7421875,66.94140625,32.60108947753906,30.616822242736816
200,2025-02-25T17:07:22.218Z,2.235,2.15943,0.161122,373,67.359375,33.44398498535156,31.069761276245117
200,2025-02-25T17:07:22.223Z,2.24,2.164078,0.161098,373.515625,67.77734375,34.23143005371094,31.522642135620117
200,2025-02-25T17:07:22.228Z,2.245,2.168615,0.161054,374.03125,68.1953125,35.074462890625,31.97571849822998
200,2025-02-25T17:07:22.234Z,2.25,2.174003,0.161031,374.2890625,68.61328125,35.91754913330078,32.42886161804199
200,2025-02-25T17:07:22.239Z,2.255,2.179043,0.161013,374.8046875,69.03125,36.7049560546875,32.88176918029785
200,2025-02-25T17:07:22.244Z,2.26,2.184332,0.160999,375.0625,69.44921875,37.54803466796875,33.33488464355469
200,2025-02-25T17:07:22.251Z,2.267,2.190464,0.160984,375.578125,69.8671875,38.39094543457031,33.78785228729248
200,2025-02-25T17:07:22.256Z,2.272,2.195483,0.160968,376.09375,70.28515625,39.17859649658203,34.24100208282471
200,2025-02-25T17:07:22.261Z,2.277,2.200303,0.160954,376.3515625,70.703125,40.02165222167969,34.69407939910889
200,2025-02-25T17:07:22.267Z,2.282,2.205655,0.160941,376.8671875,71.12109375,40.86479187011719,35.147196769714355
200,2025-02-25T17:07:22.272Z,2.288,2.210924,0.160925,377.3828125,71.5390625,41.65247344970703,35.60030746459961
200,2025-02-25T17:07:22.278Z,2.292,2.216222,0.160908,377.640625,71.95703125,42.49541473388672,36.053297996520996
200,2025-02-25T17:07:22.283Z,2.298,2.221733,0.160894,378.15625,72.375,43.33833312988281,36.50623893737793
200,2025-02-25T17:07:22.289Z,2.304,2.227363,0.160882,378.4140625,72.79296875,44.12592315673828,36.95926380157471
200,2025-02-25T17:07:22.295Z,2.31,2.232915,0.16087,378.9296875,73.2109375,44.968841552734375,37.412251472473145
200,2025-02-25T17:07:22.300Z,2.315,2.238012,0.160857,379.4453125,73.62890625,45.819541931152344,37.86519718170166
200,2025-02-25T17:07:22.306Z,2.321,2.243781,0.160846,379.703125,74.046875,46.59918975830078,38.318169593811035
200,2025-02-25T17:07:22.311Z,2.326,2.248995,0.160834,380.21875,74.46484375,47.4420166015625,38.771066665649414
200,2025-02-25T17:07:22.317Z,2.332,2.253953,0.160823,380.4765625,74.8828125,48.284950256347656,39.22403335571289
200,2025-02-25T17:07:22.322Z,2.337,2.259508,0.160811,380.9921875,75.30078125,49.07257080078125,39.67707920074463
200,2025-02-25T17:07:22.330Z,2.344,2.266861,0.160794,365.5234375,59.8359375,18.722488403320312,38.662875175476074
200,2025-02-25T17:07:22.334Z,2.348,2.271528,0.160779,366.0390625,60.25390625,19.565452575683594,39.11589431762695
200,2025-02-25T17:07:22.340Z,2.354,2.276455,0.160765,366.296875,60.671875,20.352981567382812,39.56888198852539
200,2025-02-25T17:07:22.345Z,2.359,2.281337,0.16075,366.8125,61.08984375,21.19580078125,40.02175807952881
200,2025-02-25T17:07:22.350Z,2.364,2.286189,0.160737,367.328125,61.5078125,22.038475036621094,40.4744930267334
200,2025-02-25T17:07:22.355Z,2.369,2.29148,0.160717,367.5859375,61.92578125,22.82587432861328,40.92735767364502
200,2025-02-25T17:07:22.361Z,2.375,2.296525,0.160717,368.1015625,62.34375,23.66869354248047,41.38027858734131
200,2025-02-25T17:07:22.366Z,2.379,2.301157,0.160717,368.359375,62.76171875,24.51171112060547,41.83332920074463
200,2025-02-25T17:07:22.372Z,2.385,2.306972,0.160717,368.875,63.1796875,25.299400329589844,42.28649425506592
200,2025-02-25T17:07:22.377Z,2.39,2.311809,0.160717,369.390625,63.59765625,26.142478942871094,42.73964977264404
200,2025-02-25T17:07:22.382Z,2.395,2.316911,0.160717,369.6484375,64.015625,26.985366821289062,43.19258499145508
200,2025-02-25T17:07:22.388Z,2.401,2.322699,0.160717,370.1640625,64.43359375,27.773040771484375,43.645734786987305
200,2025-02-25T17:07:22.393Z,2.406,2.327565,0.160717,370.6796875,64.8515625,28.61595916748047,44.09873390197754
200,2025-02-25T17:07:22.399Z,2.412,2.333137,0.160717,370.9375,65.26953125,29.458694458007812,44.551547050476074
200,2025-02-25T17:07:22.408Z,2.42,2.342058,0.160717,371.453125,65.6875,30.246200561523438,45.00453758239746
200,2025-02-25T17:07:22.414Z,2.426,2.347693,0.160717,371.7109375,66.10546875,31.089202880859375,45.45764923095703
200,2025-02-25T17:07:22.421Z,2.432,2.353862,0.160717,372.2265625,66.5234375,31.931907653808594,45.91047668457031
200,2025-02-25T17:07:22.426Z,2.438,2.359239,0.160717,372.7421875,66.94140625,32.719459533691406,46.36352729797363
200,2025-02-25T17:07:22.432Z,2.444,2.364533,0.160717,373,67.359375,33.56230926513672,46.81647777557373
200,2025-02-25T17:07:22.438Z,2.449,2.37009,0.160717,373.515625,67.77734375,34.40546417236328,47.26975727081299
200,2025-02-25T17:07:22.443Z,2.453,2.3717,0.160717,374.03125,68.1953125,35.19280242919922,47.72264575958252
200,2025-02-25T17:07:22.449Z,2.458,2.377035,0.160717,374.2890625,68.61328125,36.035728454589844,48.175615310668945
200,2025-02-25T17:07:22.454Z,2.463,2.381759,0.160717,374.8046875,69.03125,36.87865447998047,48.62867259979248
200,2025-02-25T17:07:22.459Z,2.468,2.386809,0.160717,375.0625,69.44921875,37.66630554199219,49.08183479309082
200,2025-02-25T17:07:22.465Z,2.474,2.391969,0.160717,375.578125,69.8671875,38.50920867919922,49.53481388092041
200,2025-02-25T17:07:22.470Z,2.478,2.396875,0.160717,376.09375,70.28515625,39.35216522216797,49.987924575805664
200,2025-02-25T17:07:22.475Z,2.483,2.402068,0.160717,376.3515625,70.703125,40.139617919921875,50.440850257873535
200,2025-02-25T17:07:22.481Z,2.489,2.407232,0.160717,376.8671875,71.12109375,40.982582092285156,50.89388370513916
200,2025-02-25T17:07:22.487Z,2.495,2.412809,0.160717,377.3828125,71.5390625,41.82550048828125,51.34685134887695
200,2025-02-25T17:07:22.492Z,2.5,2.417938,0.160717,377.640625,71.95703125,42.628692626953125,51.799880027770996
200,2025-02-25T17:07:22.498Z,2.506,2.423055,0.160717,378.15625,72.375,43.45591735839844,52.2528715133667
200,2025-02-25T17:07:22.503Z,2.51,2.42857,0.160717,378.4140625,72.79296875,44.298561096191406,52.70562267303467
200,2025-02-25T17:07:22.509Z,2.516,2.433913,0.160717,378.9296875,73.2109375,45.08601379394531,53.15865707397461
200,2025-02-25T17:07:22.515Z,2.522,2.43917,0.160717,379.4453125,73.62890625,45.92884826660156,53.611549377441406
200,2025-02-25T17:07:22.520Z,2.527,2.444159,0.160717,379.703125,74.046875,46.771575927734375,54.06443119049072
200,2025-02-25T17:07:22.527Z,2.534,2.451447,0.160717,365.6875,59.8359375,18.815994262695312,53.12956714630127
200,2025-02-25T17:07:22.532Z,2.539,2.456804,0.160717,365.94140625,60.25390625,19.60173797607422,53.58268642425537
200,2025-02-25T17:07:22.538Z,2.545,2.461938,0.160717,366.45703125,60.671875,20.44445037841797,54.035386085510254
200,2025-02-25T17:07:22.544Z,2.55,2.467548,0.160717,366.71484375,61.08984375,21.23236083984375,54.48874855041504
200,2025-02-25T17:07:22.549Z,2.555,2.467457,0.168125,367.48828125,61.5078125,22.075408935546875,54.94188976287842
200,2025-02-25T17:07:22.554Z,2.56,2.4703,0.170161,368.00390625,61.92578125,22.918487548828125,55.395012855529785
200,2025-02-25T17:07:22.561Z,2.567,2.476245,0.170164,368.26171875,62.34375,23.7059326171875,55.847951889038086
200,2025-02-25T17:07:22.567Z,2.573,2.482703,0.170164,368.77734375,62.76171875,24.54888916015625,56.30099296569824
200,2025-02-25T17:07:22.572Z,2.578,2.48759,0.17015,369.03515625,63.1796875,25.391738891601562,56.7539119720459
200,2025-02-25T17:07:22.578Z,2.584,2.493075,0.170135,369.55078125,63.59765625,26.17926025390625,57.20689010620117
200,2025-02-25T17:07:22.583Z,2.588,2.498052,0.17012,370.06640625,64.015625,27.0224609375,57.66009521484375
200,2025-02-25T17:07:22.588Z,2.593,2.502911,0.170106,370.32421875,64.43359375,27.865509033203125,58.11315059661865
200,2025-02-25T17:07:22.594Z,2.598,2.507847,0.170095,370.83984375,64.8515625,28.653160095214844,58.56623363494873
