provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,157,15,156.08,44.22,15.77,0.88,8.13,0x85675f2483df6060eccee3a8906feb0d71cc593263b2bde2aa750953774817dd,2740752,2740471
http://localhost:8545,158,35,155.87,44.22,73.98,1.67,8.14,0x4b36c30615dbab48c7600d01bf1263b759b08dab30fd18d5665d0b5befaccd57,2740734,2740453
http://localhost:8545,159,23,156.22,44.22,23.46,0.87,8.14,0xe98bd3b2ee369fca4dd65cc71d38ca27934b49c6bb732788a5ffb303a71dc130,2740773,2740492
http://localhost:8545,160,17,155.95,44.22,16.60,0.87,9.21,0x1739cff4ea1753d9aa08d85a3b0c44cc7ed34b61b8528c4450f6345d314b1b1b,2740824,2740543
http://localhost:8545,161,15,155.96,44.22,16.84,0.86,8.13,0xfb35044daf057a68520798c1fedd994e4eceec4f2c0ecf81de5e4adb89fd4321,2740803,2740522
http://localhost:8545,162,42,156.30,44.22,71.90,1.31,8.18,0x9f122c449617a4c8d1663f9cd53a65aa13489ac7df92466b38c66fc17cd8b0a7,2740662,2740381
http://localhost:8545,163,15,156.25,44.22,15.12,0.87,8.10,0x3590e01682118a29b4e87e88422942105be46d2b64a6ca736f50f560dc18a72b,2740743,2740462
http://localhost:8545,164,16,156.03,44.22,15.71,0.87,8.16,0xecaeb997da73989fde732b8e1f6fb662fb3abff92480efbbcb74dd1dc08210a2,2740710,2740429
http://localhost:8545,165,15,156.25,44.22,14.37,0.86,9.16,0x8885e19f2fd7884b694a5dd64be25e5efbf700f8c1d3475d1d59b81374a8becc,2740698,2740417
http://localhost:8545,166,19,156.25,44.22,42.65,1.49,8.13,0x10b6ec70ac7c2c6c23162fc018346c99db8cf229c42edb1daf7a91a6e347c8f6,2740731,2740450
http://localhost:8545,167,16,156.01,44.22,26.42,0.88,8.13,0x5d3c0a4deba7274a088a1b01b29f08c3e025e6f01d3e30e01033600f2a757187,2740788,2740507
http://localhost:8545,168,22,156.32,44.22,21.60,0.87,8.12,0x0358ac5e42fd1f10c64358e2e8367c9bea89e10fb09ebdf61226d91f01b1f2fd,2740707,2740426
http://localhost:8545,169,25,156.04,44.22,25.06,0.86,8.13,0xf790e7b11b864a6279f5a0e93c54f88cf72439ff666688a8e78f075bc1ba19ba,2740710,2740429
http://localhost:8545,170,24,156.11,44.22,71.91,1.52,9.13,0x119a32a01b992c5964dd3dfa9c86070f2b8d71ed29287166f77355ac9ed3879e,2740734,2740453
http://localhost:8545,171,12,156.37,44.22,12.64,0.86,8.14,0x94c5b1ab70078020fc12c62bf83edd5d78ed26442faa093da9392d64bfb2e1aa,2740731,2740450
http://localhost:8545,172,15,156.13,44.22,16.54,0.88,8.13,0xde5dcbd92ae3764f720daca017fbd9904db28b4e6aca3e93d6deb38559492f07,2740743,2740462
http://localhost:8545,173,18,156.25,44.22,21.59,0.86,8.19,0x726d7db7f3b442f2cc8d04970e863d8f9352efd4abf13d44fa364174d6579582,2740800,2740519
http://localhost:8545,174,23,156.10,44.22,53.43,1.49,8.12,0x2c6fd23d3dfee68d3c058336e62d3f023e5f68f724313faf39d74e574ce93080,2740689,2740408
http://localhost:8545,175,15,156.07,44.22,15.02,0.87,9.13,0x3f29eaad1ec205bbb348101a9622deaecf4e0f28cdb47a3768744d0a34258f89,2740776,2740495
http://localhost:8545,176,14,156.14,44.22,14.57,0.87,8.15,0x53a391da0e4ffce2415e60b1d1d8b5e692cef1155fc09b5f1e4ef48401832d31,2740746,2740465
http://localhost:8545,177,16,156.10,44.22,15.60,0.86,8.11,0x8e823b4d22ab82a4e6577d95cfd8d1188d9231111a2df6677195728b7868ef71,2740728,2740447
http://localhost:8545,178,19,156.23,44.22,48.25,1.75,8.12,0x0cd5f22a2fda3e2d18a22a12bf2a11f1ca03213efe0ef4bbf23bb3c3fcfaa6e0,2740737,2740456
http://localhost:8545,179,22,156.24,44.22,22.33,0.87,9.12,0xee6c374c5fc9ef8690b506710f337abc3096972823b77ba49da746ca8a416c1c,2740743,2740462
http://localhost:8545,180,16,156.23,44.22,15.87,0.87,7.13,0xf00ee01ac610558af9c2dee8cf026d42aa9ab47c7b2b6d9dd8bfab7a1eb8cbfe,2740722,2740441
http://localhost:8545,181,17,156.04,44.22,21.88,0.86,9.13,0x7bfd74ea0c10487ac8f19e0329ce59b3153fa133a69482371c52c1eeb99b23fd,2740722,2740441
http://localhost:8545,182,18,156.20,44.22,47.67,1.64,7.13,0x5d4e74d3c8088d68b0466d1a39f0ec63e16b996be4d3a81b8b381fc2e4be0af5,2740722,2740441
http://localhost:8545,183,19,156.07,44.22,19.42,0.87,9.14,0xfd9ca3eaa018f32f5ebfbec31c5b1032ccbfe78fcc18f7cd2fb4a828a223f30c,2740779,2740498
http://localhost:8545,184,25,156.29,44.22,25.27,0.87,8.12,0x8c69a087fe4a0d8addfc9ce4b0e668919bd144555e9522adfca876ea0533ccda,2740788,2740507
http://localhost:8545,185,18,156.23,44.22,18.80,0.86,9.12,0xcff98ef750b605a8706f27d82d1b34ded0af5ad9fc734c4149f65cc0a055992b,2740701,2740420
http://localhost:8545,186,15,156.18,44.22,40.33,1.65,8.19,0xde733ded124f9d41a911fe02546d3f6d5db565f4fadb475c5d33cbc01c8ce49b,2740695,2740414
http://localhost:8545,187,18,156.42,44.22,17.54,0.86,8.12,0xdea6c29236b54ee673f8ee23d3de5a0c22e2bb227ab7f64bfc7da00ee9d411b3,2740800,2740519
http://localhost:8545,188,16,156.32,44.22,15.98,0.85,8.15,0xb7cd01911f8bb846e39e67803c6ab24753939c507e3e55944afce24c695d48ca,2740749,2740468
http://localhost:8545,189,14,156.23,44.22,13.23,0.85,9.12,0xa8e8e12a3431ad84b4b00baef7d6900d4fe0aa98b9e0ae5795307162326e05ba,2740731,2740450
http://localhost:8545,190,23,156.13,44.22,63.03,1.40,8.15,0xd1690a7c6b26a9802e53af28ff169dbc3901a91725406bb7ad922780debf6e2b,2740800,2740519
http://localhost:8545,191,15,156.12,44.22,15.42,0.87,8.16,0xef147c8730bb188c107f279d8f2f7f663fc91eea3e5e2abbf748c54c46238fb5,2740755,2740474
http://localhost:8545,192,16,156.15,44.22,15.46,0.87,7.10,0x8fa8a46b5cc0c0dc5f6bd6475cbd525ce1f45a5ffdd46e2e9b5c0516fbf79b06,2740728,2740447
http://localhost:8545,193,17,156.14,44.22,17.34,0.87,9.12,0x905721363faf55693ad8286346d40f4132a67561b1ecae4aa6f59fe2417cd18d,2740764,2740483
http://localhost:8545,194,28,156.13,44.22,76.61,1.59,8.14,0x7e91f1c63ea86313bdafdbce5c929e4060b343e2daf11b122059b92761b84f56,2740686,2740405
http://localhost:8545,195,14,156.24,44.22,13.88,0.85,8.12,0x2664df5d52ae78167276707121c6ee6a09c983db5d564c481fcce29c31620227,2740674,2740393
http://localhost:8545,196,16,156.30,44.22,15.66,0.85,8.17,0xbcd6f37c2dfdf64b3dcae0620b682227a4ac175765b111b1db495ad6c458d28e,2740836,2740555
http://localhost:8545,197,15,156.29,44.22,17.05,0.86,9.15,0xb50cc8f4e4e451a5ec5f648c098bbba3caa913b3350c6de8490e8e4ece134e0d,2740722,2740441
http://localhost:8545,198,27,156.24,44.22,66.69,1.44,8.13,0x7aad8648144834adbc3f4b7f12cff3c7b642188ddd725bd98966b4c156ad63e3,2740746,2740465
http://localhost:8545,199,15,156.34,44.22,14.63,0.86,8.12,0xaf265aa96f5800ce9ff91f463c4424892d68d8d5366008a7996695243afd9b25,2740719,2740438
http://localhost:8545,200,18,156.15,44.22,22.23,0.87,8.13,0x2b0c22517133897637602372b72136bce6cad228bd86b088e749b6e2531c6917,2740809,2740528
http://localhost:8545,201,15,156.10,44.22,15.76,0.87,8.13,0xa6bbce97040ae97f6e00bda27da41ebadc07688fe8653c1fc26582e1c86afd28,2740767,2740486
http://localhost:8545,202,24,156.19,44.22,58.36,1.31,9.11,0xc4ed3161cf408b0efd319cdfe8b5f8adccdef9dfe05f729caae1458f80090c87,2740719,2740438
http://localhost:8545,203,15,156.38,44.22,15.80,0.86,8.15,0xb982077aafaaf17345a357dc4955acc9b0fedefb43a2f3f61e85b4fe8617044e,2740740,2740459
http://localhost:8545,204,15,156.04,44.22,14.64,0.87,7.13,0x07481d0509597bd6728f9cdb5c168d0e26839cfe3ff25c8f6388aeedb47b8236,2740758,2740477
http://localhost:8545,205,19,156.03,44.22,18.74,0.87,8.13,0x4106a7bc04fc89848e189bec6e789ef921bc8cde8fd58bc86599082c32942e76,2740725,2740444
http://localhost:8545,206,23,156.23,44.22,53.37,1.47,8.12,0x14043c8121549acecab9c4c2fa61bc388aab9b750cb88c656a1a7cecfcc77311,2740755,2740474
http://localhost:8545,207,17,156.16,44.22,17.47,0.86,9.13,0x1e9c804f0ff66f75b7cd1b490a872044d655a5f7284e5e551bbfe5e88619f59f,2740791,2740510
http://localhost:8545,208,12,156.18,44.22,12.80,0.87,7.13,0x0b2baef9ea9db6e0047250e9f92240e5a7a18bf6277ac5f0456e146d4a776dad,2740755,2740474
http://localhost:8545,209,22,156.21,44.22,21.82,0.87,8.15,0xd61a4a9d2fe4669a8c15a1dafaeee5b0915fc36fdc1457b3903394c5a10b6070,2740731,2740450
http://localhost:8545,210,21,156.55,44.22,60.90,1.56,9.12,0xf30d3954d11cb73222be1ce5a24a31187d466b952455d4b182b9db91fba017fc,2740803,2740522
http://localhost:8545,211,17,156.08,44.22,17.03,0.85,8.18,0xff63f81cd89b159f767dd263ea0939856b32d74b30c621d6e7351404b94b28fd,2740737,2740456
http://localhost:8545,212,28,156.21,44.22,27.37,0.86,7.13,0x8e143efc25ed2c644049c21a1bbc9a6883c2fc761b2d254ab0dc1373c2767716,2740803,2740522
http://localhost:8545,213,18,156.14,44.22,18.45,0.85,9.11,0xc310083d8d77b66e8f1aad44e2d5b7c9dccbf09f15bc2143ffd5451cfb9379aa,2740749,2740468
http://localhost:8545,214,26,155.98,44.22,58.36,1.43,8.12,0x27001ca2a5c75657d5f7556c951dee2a70434ad8b949f2da73bf4b4651d20bd9,2740707,2740426
http://localhost:8545,215,14,156.17,44.22,14.22,0.86,9.14,0xcc9613d960393f6f9ffb088fed4759186166278e4553bd11e715a0c75b5382f0,2740743,2740462
http://localhost:8545,216,16,156.04,44.22,16.71,0.87,7.15,0xbb1260508928dc9b9a0729c152379c953a248a491e26446bd3bd465c686f083d,2740707,2740426
http://localhost:8545,217,14,156.11,44.22,13.91,0.86,10.13,0x07e68d3bdb721c5ee11655a780a81f9d6741027f24c11c0a055c27fa40af0573,2740722,2740441
http://localhost:8545,218,25,156.29,44.22,60.05,1.60,7.17,0x99919bbe19614da850245681492fb0c91312f0dfa06ace323b7c2c2a64b3de03,2740824,2740543
http://localhost:8545,219,31,155.99,44.22,30.87,0.85,8.12,0xae30b0853f1a36ebfed1ad001c19ebfbe18c9c0be1e10eda1928d90aab7a8c59,2740755,2740474
http://localhost:8545,220,17,155.99,44.22,17.01,0.86,8.15,0x3e9a3a49b56e5deef63fcadaf50e3b0661e3592be405a82671a7c2a80bbf65aa,2740767,2740486
http://localhost:8545,221,16,156.22,44.22,15.60,0.85,8.16,0x4cdc04b763d36564d4ef7e2649260ea1bff97973da557c793e49fab716d7a4a2,2740755,2740474
http://localhost:8545,222,23,156.05,44.22,56.22,1.35,8.11,0x7911ea8f76c74fe6bcafbc7cf6b16497f069fad19f43330ada383022f3a42097,2740752,2740471
http://localhost:8545,223,20,156.21,44.22,21.16,0.87,9.12,0x9f0fcd6d53c80f9a58998d84faccb37c634f3a3f9e401c45c6b90af15e28bf0a,2740740,2740459
http://localhost:8545,224,19,155.92,44.22,18.74,0.86,9.13,0x6da79d7d7034d86da78ec56deb7ab164d0ef0c75d39be9de2c897c21ab0ded55,2740770,2740489
http://localhost:8545,225,16,156.00,44.22,15.95,0.86,7.17,0xc428a42c033d385a3e03d488a69700323a6d661379fe8f648f0920f403c75029,2740785,2740504
http://localhost:8545,226,28,156.13,44.22,59.67,1.32,8.12,0x27f8e3c6307479f5f1ebf2475c2feb547e8b3d5870fb76d58dcb02c586324f93,2740740,2740459
http://localhost:8545,227,25,156.20,44.22,25.31,0.87,8.13,0xd452d119d93fe15071586869a16d05ed46b6a6575823edc844407e708b96184f,2740635,2740354
http://localhost:8545,228,17,156.25,44.22,19.41,0.87,8.13,0xeb2a9fd3abcdea84243ba2976f8f60034f83e7226bb958646908369cfeee1cbd,2740686,2740405
http://localhost:8545,229,19,156.15,44.22,19.01,0.86,9.13,0xa3a27ee0479c31d4fefbdba65c6b64e79620f701f92decdb69796b9d6a4f4817,2740806,2740525
http://localhost:8545,230,20,156.24,44.22,52.04,1.52,7.17,0x48446bf19624c593fc128c272ae8e2c25479ea6ad0b73e6a76334f72230d504d,2740785,2740504
http://localhost:8545,231,26,156.20,44.22,25.84,0.87,9.13,0x6efdeda112a0235e1129debf8d697a48f830edc700b7d077b263cfdfe0c942ce,2740788,2740507
http://localhost:8545,232,17,156.03,44.22,17.11,0.87,8.15,0xafd4fa05931b775f847ac4765e61fc4a17facbbfce4ba2f27fcea5bcb7c09d09,2740797,2740516
http://localhost:8545,233,29,156.17,44.22,28.93,0.88,9.13,0xc209bc2e2397bd6af237350b95826b7441f0ed00d7d2706c903b35a9db3774ba,2740701,2740420
http://localhost:8545,234,28,156.10,44.22,61.83,1.49,7.19,0x1bae73c4c34c7cc235fa502b57f52b56e8f291d38e32ebeb2bc2cab0ba50881c,2740749,2740468
http://localhost:8545,235,18,156.12,44.22,17.94,0.86,8.12,0xd4f41aa169a060d642b144bc57a2b938cb94104fa74ecd492d963d1858fafb04,2740716,2740435
http://localhost:8545,236,33,156.25,44.22,33.21,1.07,8.12,0xfc783be0b59192524e3c8c513ad50ef0a96dfc068d9732b47ab0ac7afeda1e8f,2740710,2740429
http://localhost:8545,237,22,155.97,44.22,21.21,0.88,9.13,0x2218265ce87cab882e612f8195a587e1e7fd753357163b6cb0805cb0af7c7c2b,2740704,2740423
http://localhost:8545,238,30,156.13,44.22,60.64,1.50,8.13,0x9304ae871afa2a64cbc0dda70ddd3aeae9a00810469b255aecedfbe701c411fa,2740779,2740498
http://localhost:8545,239,24,156.04,44.22,23.51,0.86,8.14,0xd4fa1101024ae4fb8fcad848352f89b035ea60442d4606f7837465ca1028e40f,2740746,2740465
http://localhost:8545,240,18,156.26,44.22,17.72,0.85,8.16,0x485ee03d02f6511eddf13c7c7e1002e1e0f194e79afa2bac4dc51663fd2875c5,2740767,2740486
http://localhost:8545,241,15,156.21,44.22,14.31,0.87,8.13,0x2affb8e3d20c99ec49d17ce780b72cb65c0f08438c55c3ab8b8c764571ea62aa,2740725,2740444
http://localhost:8545,242,18,156.23,44.22,49.05,1.43,8.12,0x44a830b7bb376d3b6ce939d2720b5cf84a5b9a43cdf2b1f68de4ed8d0798d0eb,2740770,2740489
http://localhost:8545,243,27,156.11,44.22,27.52,0.87,9.12,0x6fe030528e692f00df307b90e09c87d4f67634c666fb12f0d64b5d28ff79a467,2740710,2740429
http://localhost:8545,244,15,156.03,44.22,15.60,0.86,7.12,0x9d1ccf38ec02bcf091470acf941e505885b4ca2c819669bc9542233634489da9,2740704,2740423
http://localhost:8545,245,15,156.05,44.22,15.16,0.89,9.12,0x07896222a77d5e90b88cd47c4c3702bfaf8f9f188d86633823ecc5b58d5b1bdd,2740704,2740423
http://localhost:8545,246,40,156.31,44.22,69.93,1.27,9.13,0x08b003d7126189669da9d2395a4d0cfe34415475508f9dbe2b69ed699485efab,2740746,2740465
http://localhost:8545,247,15,155.89,44.22,14.45,0.86,7.15,0xe1fe4f027113ed81cd40712a09a534640ec65db212abe183d5d7e5728aaca748,2740701,2740420
http://localhost:8545,248,16,156.34,44.22,15.79,0.86,8.11,0x1b0a57a1758dccef2a0043fe917d6270540a7839c9c6137f39c3e7fe0fb3063c,2740770,2740489
http://localhost:8545,249,15,156.16,44.22,14.55,0.88,8.14,0x2fe5269269a99f523ab3df16970e27870c2868ea98267be41e710424f0ad00dc,2740731,2740450
http://localhost:8545,250,25,156.10,44.22,55.45,1.48,8.12,0x0a7318f47dbb96a5542ac32d5b66f4741081675e15890b98a5c4ec18235373be,2740686,2740405
http://localhost:8545,251,16,156.00,44.22,15.63,0.86,8.18,0x3c6254ee1cfefdf6df7fbc22922a268339af5af4f852163699001b4c7b5f626f,2740752,2740471
http://localhost:8545,252,15,155.94,44.22,14.61,0.86,8.17,0x3510e32f10fce3b70f8d5791ab4f0b124fcc6a5a524d4d5f3e72d801815eeafd,2740728,2740447
http://localhost:8545,253,20,156.16,44.22,20.47,0.86,9.19,0x6f4d4d79389222e3af5a7fa47d49a7ed83043c294b44f6885035393206afffae,2740737,2740456
http://localhost:8545,254,19,155.98,44.22,48.30,1.67,8.15,0xca2a3b78d109e2d87728b3064ce9b2e58f18c4b971c2690057f729c2c6729777,2740773,2740492
http://localhost:8545,255,16,156.32,44.22,16.41,0.87,8.15,0x4d08077e91fe82a7de590134af6a541659b3374dc110e12e5de90ea71bf56484,2740743,2740462
http://localhost:8545,256,16,156.15,44.22,15.71,0.86,7.10,0x03ccc8f17c849154b31dcd274deddd26a8125a1445a1f74aadb22ade93aed62d,2740773,2740492
http://localhost:8545,257,17,155.98,44.22,17.34,0.91,8.16,0x79421e96199b492f10417752b62356e2782633b340cd8151922c5cb78d490309,2740680,2740399
http://localhost:8545,258,28,156.14,44.22,61.30,1.47,9.14,0x6e56c3491c97d0bb896422ffb06b7f40504fd200058eb876e31ee180dbfae2cb,2740734,2740453
http://localhost:8545,259,24,156.33,44.22,24.64,0.87,8.17,0x63459a9aaf6471e28c7c5ca1924404f5fd52999ab2692ac8ec6ebebb47db7512,2740815,2740534
http://localhost:8545,260,29,156.15,44.22,28.45,0.87,8.12,0x91ce893779fd62cfb58b1eb9e75ddeb5aaadded310a50ad0b726b439f3e7170d,2740803,2740522
http://localhost:8545,261,17,156.22,44.22,17.05,0.86,7.14,0xea3e59021ab00887ec448a689803e1567e6b700f4a72693514989edec2613dc6,2740710,2740429
http://localhost:8545,262,26,156.28,44.22,81.00,1.33,8.12,0xde50db408b437b8b38928de41dd45bcd394de77057b22d291677232306e5dfe0,2740728,2740447
http://localhost:8545,263,17,156.21,44.22,17.10,0.86,9.12,0x4a3c4fa306b0a1821316d34661066771004104343640e60b37792da357873517,2740749,2740468
http://localhost:8545,264,17,156.06,44.22,17.33,0.86,8.13,0x9d30377546ad2b1d6344cc1a8ab8456c5c6b2c68aefc195a6cc6d32f1e141a01,2740785,2740504
http://localhost:8545,265,15,156.05,44.22,14.94,0.86,7.17,0xce8b803c18692ffe891c4cb0577b3c91ac6ba1d73dca2fc8b4bc47dcd0e6a41f,2740716,2740435
http://localhost:8545,266,34,156.10,44.22,57.45,1.14,9.13,0x23bd722ff6405d0e227ad1da21c9c23180eca520e08caf04267dd1f8d9d98152,2740704,2740423
http://localhost:8545,267,15,156.28,44.22,15.02,0.87,8.13,0x8f0f90e7066818fa1b3794a9b2f22c0fb8f54f0f6159fc3c04d13abc5e2cf785,2740761,2740480
http://localhost:8545,268,17,156.41,44.22,21.10,0.87,8.16,0xe45bed4b624fd8f10b08a9c8ee538d631ee435c6345a5bd8639068b88138ba84,2740737,2740456
http://localhost:8545,269,19,156.24,44.22,19.11,0.86,9.13,0x3c92519081da9e478eef8d60aaa191d2a414123aec787ea48d400b0240f2ca7c,2740797,2740516
http://localhost:8545,270,25,156.17,44.22,64.34,1.50,7.12,0xf0b085fe1114d44bf10c205ad8402d781ff464cd7a3379b21293b3d3d556b30c,2740710,2740429
http://localhost:8545,271,17,156.24,44.22,24.29,1.04,8.11,0x5334a0cf4f21b511174189210bf39f031022d87d917d43965809c844d260d227,2740722,2740441
http://localhost:8545,272,17,156.15,44.22,18.50,0.87,8.13,0x81ef3dd685fa2cf49f262606e6b78875c5fdb838beda234afd1fbfa54c47ba1b,2740773,2740492
http://localhost:8545,273,16,156.30,44.22,15.84,0.86,8.13,0xb485a46708d62eb3049531d51c48d5eaf887dc4b61cc7eda098962c2158aa363,2740803,2740522
http://localhost:8545,274,21,156.25,44.22,54.50,1.55,8.17,0xe8cd0fcbc3412ba6688c934516d32bb790a3e700d42e191db7ad7f174a62f061,2740746,2740465
http://localhost:8545,275,26,156.27,44.22,50.24,1.01,9.15,0x22677d9684d6963ed9838eaede2891663cbea91634ae49e7944f9d538b34038d,2740731,2740450
http://localhost:8545,276,17,155.96,44.22,17.42,0.86,8.13,0xb85d29c6b813db5b2398f7186cfa1e7062d44110ffc40cca300a30e7c97eb04c,2740782,2740501
http://localhost:8545,277,15,156.07,44.22,15.18,0.87,8.13,0x5b68c6fd2334e0bea204ffba98380ac1caf1c6124a1857bb0fb10c873625d482,2740725,2740444
http://localhost:8545,278,20,156.35,44.22,50.04,1.36,7.12,0x694f83602cb4e7d353d4ae6cce76c3c2730bded9954d80da9148d0d3db99cb1e,2740746,2740465
http://localhost:8545,279,18,156.03,44.22,17.64,0.86,9.16,0xe713eb15c091aba69bd0747148ff61bd51382162600d4316adff100eaf09ccb1,2740749,2740468
http://localhost:8545,280,19,156.20,44.22,18.62,0.87,8.15,0x4ec185683122edefb99cabcee0e27ea049d2a4a74f0fdaf71e8b888e600682bb,2740668,2740387
http://localhost:8545,281,26,156.05,44.22,25.93,0.89,8.12,0xda0d16dfed03168651bf355b8dc447c50c99000e4c54f7430cc24998dde8755e,2740674,2740393
http://localhost:8545,282,16,156.37,44.22,42.55,1.68,9.18,0xf5248a571d800ca67a2dc39f8e62c7b078212467d27c69960377cfad6d1f563b,2740728,2740447
http://localhost:8545,283,34,156.31,44.22,33.49,0.87,8.12,0x5dfe305f272f178704ec1d81f0938cc48a73ad262efc96e54c3f4275d08b3bdf,2740779,2740498
http://localhost:8545,284,23,156.18,44.22,22.22,0.87,7.13,0xdba09625b912594874ab1cddb0b7600e94aefb2136692dd5186baeb06a7d7ba9,2740827,2740546
http://localhost:8545,285,20,156.20,44.22,34.25,0.86,8.13,0x1e72628aaaf1b5307b99b93b4b7bf02a2989c619d69a22e5f6a801c9af7e056e,2740737,2740456
http://localhost:8545,286,21,156.06,44.22,49.93,1.33,8.16,0x2e8b2da3f09406677f9a4ddb0aef56319002f57765242bec97529fe9ed5ac78c,2740749,2740468
http://localhost:8545,287,18,156.27,44.22,18.37,0.87,9.19,0x3b224946c829292e4528a51e08709040db391c5ab0959d3a3e9d38286aebfb52,2740809,2740528
http://localhost:8545,288,15,156.14,44.22,14.84,0.87,8.16,0x58648434e8de95d5027290ffcaeb6e4a5185c110843e196e9ca52172b724baf2,2740722,2740441
http://localhost:8545,289,19,156.15,44.22,22.36,0.88,8.12,0x20fd6662d8b633806ceddd1da37d339644c747be0073d19845749b9c342feff3,2740746,2740465
http://localhost:8545,290,39,156.07,44.22,75.21,1.48,8.13,0x607433e6005edb2ddc54809907c0ac14e2ee3e6661be148b178458ea8bd10bd1,2740719,2740438
http://localhost:8545,291,35,156.20,44.22,34.66,0.86,7.13,0x5fd573e3a9e1530407311c56b8d1d46463ecfc97d986356103c9408ee4236d0b,2740776,2740495
http://localhost:8545,292,18,156.34,44.22,18.06,0.87,8.12,0xe87d45428c02baa851c39656674a97a2bd735ac822c5a576861f8e9457ff1023,2740749,2740468
http://localhost:8545,293,15,156.30,44.22,14.58,0.86,9.12,0x35aa65b54b6720dd9883e687d9e18ee59d1c364f3d25a3a8b66798e9d41d7ff4,2740734,2740453
http://localhost:8545,294,23,156.17,44.22,53.15,1.31,8.15,0xfd5c224ee469faf565c48110f8753b2a47437d9e94ca4c078d2d83ef2a8e409f,2740776,2740495
http://localhost:8545,295,26,156.00,44.22,25.87,0.87,7.12,0xe79e1440fe922af41ccce8c4b7c7342ea6722f9a1c42a3f251dc3967ea2e2333,2740761,2740480
http://localhost:8545,296,23,156.22,44.22,19.86,0.87,10.13,0x30308821b0e87de7fe9bba8e6f55209f8c60501457d6c1aeda2d30cca80d2b5f,2740737,2740456
http://localhost:8545,297,14,156.20,44.22,13.74,0.88,8.13,0xacf9bd5ab20be49070eede77327fd3d9f164935b53f2546b3aeddcd1a50d0139,2740767,2740486
http://localhost:8545,298,33,156.20,44.22,66.05,1.18,8.12,0xfd591310b7de870d33762b1954f577109e984f85e81c190c16127cf808feb385,2740644,2740363
http://localhost:8545,299,17,156.10,44.22,16.92,0.87,8.10,0x1db7bc762c92e9edc8bfad4e87119e05d211f6bd296365eda89a324e22e0b946,2740743,2740462
http://localhost:8545,300,17,156.11,44.22,17.58,0.87,8.13,0x6b80e8b292d35c15257feafbf5cf2fc5f25bd753b5dcb9f0fb79901368bb2fbf,2740719,2740438
http://localhost:8545,301,16,156.16,44.22,16.45,0.86,9.12,0xd3e2542b2112cb32bf90c270daa061194e69d15ccc0160519682e0e272017fb4,2740710,2740429
http://localhost:8545,302,27,156.19,44.22,71.83,1.61,8.16,0x9ff17fa3789af4a71ef6aa2f229c9b862173939507c9dff125adf289d4a78758,2740761,2740480
http://localhost:8545,303,17,156.13,44.22,16.95,0.87,7.15,0x202e3d0af9f325879383a0a8a158d28ae4c207675743d679a19cfb499391c909,2740719,2740438
http://localhost:8545,304,20,156.29,44.22,20.12,0.87,9.15,0x70e203a3ce5a592e8ef24adfb364922bc7883565fa055239f32a221b70412a83,2740716,2740435
http://localhost:8545,305,17,156.19,44.22,27.88,0.86,8.13,0xfa375fa8b93e5e706a2f765ba78e015ac7b07fb48c897796e2c088b4fafaf234,2740749,2740468
http://localhost:8545,306,24,156.34,44.22,58.31,1.42,9.12,0x74bcd4e6c604734d44ed17bfa931c6e4b4b77b96d52974292554be3c3879888c,2740791,2740510
http://localhost:8545,307,18,156.07,44.22,17.86,0.87,8.14,0x7cfc6b504aded071e0e611d230185ddce0ed28c1bbc77e85c17b4128aa3a6c3c,2740710,2740429
http://localhost:8545,308,14,155.95,44.22,14.43,0.87,7.13,0xfe0d205c249075359487e04c906b08241064c0cdfe957d5d780d7aa14aad24e3,2740713,2740432
http://localhost:8545,309,22,156.10,44.22,22.75,0.86,8.13,0x626ec0cf885bf77ef955c154aebcd1db5a533d6d287abaf3f26f02b764b6c90f,2740692,2740411
http://localhost:8545,310,20,156.27,44.22,51.78,1.45,9.13,0x5cd8051e8dfa54955ac6ce2f97e9a66540ae03a4e2e85d60072c6f0cbd5d3cd2,2740797,2740516
http://localhost:8545,311,15,155.94,44.22,15.37,0.86,8.13,0xe0a39d85ffdbc90209f02c5242522d5f04a29e7a4e6b923a5138173b0e30707f,2740752,2740471
http://localhost:8545,312,18,156.25,44.22,18.15,0.86,8.12,0x7372c9068c6d0cca91b38af2913a07dbbd4215b7cfda081ae8548fc79e743bf4,2740800,2740519
http://localhost:8545,313,15,156.01,44.22,15.63,0.87,8.13,0x0d5f4d7ff248fb1f89169dc40869e38c9b3bd2621b4c80d13fb45e5a4df67b4d,2740767,2740486
http://localhost:8545,314,22,156.07,44.22,62.25,1.64,9.12,0x4a2ba1a11167ea09d95dfdf691fa59fa8cf12bccdd47b0618d134684123b6e5c,2740701,2740420
http://localhost:8545,315,22,155.97,44.22,23.74,0.86,7.17,0x306e6f7a1bfc4f444c7657c5cff6178ff9d8dc9999deb75dfa1d9f4759e6ed56,2740713,2740432
http://localhost:8545,316,14,156.23,44.22,14.67,0.87,8.16,0x1b417006086aab65ffa24983bfb955bda5de384e2021a341abddb03ea3cdab54,2740761,2740480
http://localhost:8545,317,15,156.19,44.22,15.49,0.86,8.13,0xf8151c666479e8eaadf5480c7e61e66fdcdb010a0436b7a83aff5d7bfe7d2263,2740734,2740453
